,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,languages,genre,tags
241,305640,Shattered Planet,Kitfox Games,Kitfox Games,,420,192,0,"0 .. 20,000",242,0,360,0,1499,1499,0,0,"English, French, Italian, Portuguese - Brazil, Russian, German","Indie, RPG, Strategy","{'RPG': 161, 'Procedural Generation': 155, 'Strategy': 150, 'Grid-Based Movement': 148, 'Rogue-like': 143, 'Turn-Based': 138, 'Traditional Roguelike': 135, 'Singleplayer': 135, 'Isometric': 132, 'Sci-fi': 132, 'Rogue-lite': 125, 'Space': 123, 'Adventure': 115, 'Casual': 106, 'Exploration': 102, 'Survival': 99, '2D': 94, 'Female Protagonist': 91, 'Aliens': 89, 'Touch-Friendly': 85}"
242,1471410,SYNTHETIK 2,Flow Fire Games,Flow Fire Games,,983,227,0,"200,000 .. 500,000",25,76,31,76,1999,1999,0,65,English,"Action, Indie, Early Access","{'Early Access': 442, 'Action Roguelike': 401, 'Top-Down Shooter': 395, 'Rogue-lite': 391, 'Twin Stick Shooter': 389, 'PvE': 377, 'Perma Death': 367, 'Shooter': 363, 'Tutorial': 355, 'Rogue-like': 336, 'Character Customization': 334, '3D': 317, 'Top-Down': 308, 'Action': 302, 'Gun Customization': 296, 'Colorful': 267, 'Sci-fi': 256, 'Tactical': 250, 'Class-Based': 233, 'Moddable': 213}"
243,461640,Sins Of The Demon RPG,Chandler Rounsley,Senpai Studios,,799,151,0,"200,000 .. 500,000",254,0,230,0,199,199,0,0,English,"Action, Adventure, Indie, RPG","{'Anime': 88, 'RPG': 71, 'RPGMaker': 64, 'Adventure': 46, 'Sexual Content': 41, 'Indie': 36, 'Nudity': 32, 'Pixel Graphics': 24, 'Story Rich': 22, 'Action': 22, 'Singleplayer': 18, '2D': 17, 'Great Soundtrack': 10, 'Fantasy': 9, 'Open World': 8, 'Exploration': 8, 'JRPG': 8, 'Retro': 7, 'Survival': 6, 'Shooter': 5}"
244,19000,Silent Hill Homecoming,Double Helix Games,"Konami Digital Entertainment, Inc., Konami Digital Entertainement GmbH",,1122,1204,0,"200,000 .. 500,000",346,0,74,0,3999,3999,0,9,"English, French, Italian, German, Spanish - Spain",Adventure,"{'Horror': 113, 'Adventure': 83, 'Survival Horror': 68, 'Psychological Horror': 52, 'Third Person': 36, 'Story Rich': 23, 'Great Soundtrack': 23, 'Atmospheric': 23, 'Singleplayer': 19, 'Dark': 16, 'Action': 15, 'Survival': 15, 'Gore': 14, 'Lovecraftian': 7, 'Multiplayer': 7, 'Controller': 6, 'Third-Person Shooter': 6, 'RPG': 5}"
245,254440,Pool Nation,Cherry Pop Games,Cherry Pop Games,,2461,278,0,"200,000 .. 500,000",325,0,204,0,699,699,0,8,"English, French, Italian, German, Spanish - Spain","Casual, Indie, Simulation, Sports, Strategy","{'Pool': 116, 'Sports': 110, 'Simulation': 105, 'Casual': 75, 'Indie': 53, 'Multiplayer': 48, 'Relaxing': 40, 'Singleplayer': 34, 'Strategy': 32, 'Physics': 27, 'Addictive': 14, 'Sandbox': 12, 'Local Multiplayer': 9, 'Snooker': 5}"
246,224300,Legacy of Kain: Defiance,Crystal Dynamics,Crystal Dynamics,,791,134,0,"200,000 .. 500,000",62,0,87,0,699,699,0,4,English,"Action, Adventure","{'Action': 79, 'Adventure': 71, 'Vampire': 50, 'Story Rich': 48, 'Dark Fantasy': 44, 'Singleplayer': 34, 'Hack and Slash': 31, 'Fantasy': 29, 'Classic': 29, 'Third Person': 28, 'Gothic': 27, 'Atmospheric': 27, 'Action-Adventure': 11, 'Retro': 7}"
247,537430,Inner Chains,Telepaths Tree,IMGN.PRO,,219,250,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,1,"English, French, German, Spanish - Spain, Polish, Russian, Italian, Czech, Hungarian, Portuguese - Portugal","Action, Adventure","{'Action': 149, 'Horror': 143, 'FPS': 140, 'Atmospheric': 135, 'Dark': 131, 'Adventure': 125, 'Walking Simulator': 122, 'First-Person': 120, 'Shooter': 118, 'Surreal': 111, 'Dark Fantasy': 102, 'Singleplayer': 96, 'Dystopian ': 87, 'Psychological Horror': 77, 'Sci-fi': 74, 'Psychedelic': 67, 'Design & Illustration': 65, 'Action-Adventure': 60, 'Destruction': 47, '3D': 45}"
248,395200,Ben and Ed,Sluggerfly,Sluggerfly,,2289,481,0,"200,000 .. 500,000",1383,0,402,0,999,999,0,15,English,"Action, Adventure, Indie","{'Action': 75, 'Parkour': 63, '3D Platformer': 61, 'Gore': 61, 'Zombies': 61, 'Funny': 61, 'Multiplayer': 61, 'Indie': 58, 'Adventure': 55, 'Singleplayer': 51, 'Difficult': 50, 'Horror': 33, 'Great Soundtrack': 24, 'Comedy': 24, 'Co-op': 19, 'Sports': 19, 'Blood': 18, 'Platformer': 17, 'Dark Humor': 16, 'Dark': 10}"
249,1460090,The Life and Suffering of Sir Brante — Chapter 1&2,Sever,101XP,,1942,69,0,"200,000 .. 500,000",131,0,203,0,0,0,0,1,"English, Russian","Adventure, Free to Play, Indie, RPG, Simulation, Strategy","{'Interactive Fiction': 236, 'Choose Your Own Adventure': 235, 'Diplomacy': 217, 'Visual Novel': 215, 'Medieval': 196, 'Management': 193, 'RPG': 190, 'Text-Based': 181, 'Story Rich': 178, 'Choices Matter': 178, 'Strategy': 176, '2D': 174, 'Multiple Endings': 173, 'Conversation': 163, 'Fantasy': 149, 'Dark Fantasy': 145, 'Simulation': 140, 'Gothic': 136, 'Atmospheric': 128, 'Adventure': 119}"
250,227080,Papo & Yo,Minority Media Inc.,Minority Media,,2578,179,0,"200,000 .. 500,000",116,0,135,0,1499,1499,0,1,"English, German, French, Italian, Spanish - Spain, Portuguese - Brazil","Adventure, Casual, Indie","{'3D Platformer': 235, 'Puzzle-Platformer': 187, 'Indie': 180, 'Adventure': 177, 'Puzzle': 171, 'Platformer': 143, 'Singleplayer': 142, 'Emotional': 141, 'Story Rich': 138, 'Short': 136, 'Third Person': 134, 'Surreal': 129, 'Fantasy': 128, 'Atmospheric': 123, 'Psychological': 120, 'Controller': 114, 'Casual': 111, 'Family Friendly': 106, 'Abstract': 103, 'Psychedelic': 97}"
251,34600,Order of War,Wargaming.net,Square Enix,,418,156,0,"200,000 .. 500,000",723,0,857,0,799,799,0,10,"English, French, German, Italian, Polish, Russian, Spanish - Spain",Strategy,"{'Strategy': 62, 'World War II': 28, 'RTS': 24, 'War': 14, 'Singleplayer': 9}"
252,1612620,Never Return,YeMuNetWork,Cyberisle Inc.,,1254,345,0,"200,000 .. 500,000",6,0,6,0,1399,1399,0,6,"English, Simplified Chinese","Action, Adventure, Indie, Early Access","{'Loot': 122, 'Rogue-lite': 111, 'Action-Adventure': 104, 'Indie': 101, 'Underground': 96, 'Local Co-Op': 91, 'Character Customization': 90, 'Third Person': 90, 'Action': 85, 'Combat': 78, 'Adventure': 69, 'Singleplayer': 62, 'Co-op': 60, 'Early Access': 56, 'Multiplayer': 44, 'Hack and Slash': 37, 'Action RPG': 32}"
253,1488640,Wholesome Slaughter,Eclipse Game Labs,Patrick Simeon,,38,3,0,"200,000 .. 500,000",0,0,0,0,99,99,0,0,English,"Action, Indie","{'FPS': 276, 'Action': 274, 'Arcade': 269, ""Shoot 'Em Up"": 264, 'Retro': 260, 'Arena Shooter': 244, 'Singleplayer': 237, '2.5D': 228, 'Fast-Paced': 219, 'Old School': 209, 'Violent': 200, 'Dark Comedy': 189, 'Cute': 176, 'Cartoony': 173, 'Linear': 158, 'First-Person': 143, 'Fantasy': 125, 'Combat': 107, 'Shooter': 88, 'Indie': 88}"
254,252350,Double Dragon: Neon,"WayForward, Abstraction Games","Midnight City, Majesco Entertainment",,1819,532,0,"200,000 .. 500,000",197,0,211,0,999,999,0,4,English,"Action, Indie","{""Beat 'em up"": 214, 'Co-op': 118, 'Great Soundtrack': 111, 'Action': 107, '1980s': 106, 'Arcade': 89, 'Retro': 68, 'Side Scroller': 67, 'Local Multiplayer': 52, 'Indie': 51, 'Online Co-Op': 45, 'Remake': 42, 'Local Co-Op': 38, 'Classic': 35, 'Fighting': 22, '2D': 19, 'Platformer': 15, 'Controller': 11, 'Funny': 5}"
255,280360,Interstellaria,Coldrice Games LLC,Studio Paint,,227,178,0,"200,000 .. 500,000",0,0,0,0,999,999,0,0,English,"Adventure, Indie, RPG, Simulation, Strategy","{'Space': 191, 'Pixel Graphics': 185, 'Exploration': 182, 'Diplomacy': 179, 'Sci-fi': 176, 'Soundtrack': 170, 'RTS': 169, 'Management': 166, 'Trading': 164, 'Space Sim': 162, 'Point & Click': 158, 'Strategy': 154, '2D': 148, 'Interactive Fiction': 142, 'Funny': 139, 'Conversation': 134, 'Tactical': 132, 'Colorful': 126, 'Indie': 112, 'Adventure': 105}"
256,285130,Battleplan: American Civil War,The Mustard Corporation,"KPL, Osprey Publishing",,140,151,0,"200,000 .. 500,000",183,0,220,0,999,999,0,1,English,"Casual, Simulation, Strategy","{'Strategy': 53, 'Simulation': 34, 'Casual': 28, 'Historical': 18, 'America': 5}"
257,259550,Hero of the Kingdom,Lonely Troops,Lonely Troops,,4012,283,0,"200,000 .. 500,000",156,0,218,0,149,599,75,16,"English, French, German, Spanish - Spain, Czech, Polish, Russian, Turkish, Ukrainian, Hungarian, Dutch, Danish, Italian, Portuguese - Brazil, Simplified Chinese, Slovak","Adventure, Casual, Indie, RPG","{'Casual': 177, 'Adventure': 126, 'Indie': 105, 'Point & Click': 94, 'RPG': 89, 'Singleplayer': 88, 'Hidden Object': 72, 'Fantasy': 66, 'Resource Management': 65, 'Short': 61, 'Isometric': 33, 'Strategy': 26, 'Medieval': 20, 'Story Rich': 18, 'Clicker': 16, 'Colorful': 12, 'Puzzle': 8, '2D': 5}"
258,794800,Clue/Cluedo: The Classic Mystery Game,Marmalade Game Studio Ltd,Marmalade Game Studio Ltd,,2164,297,0,"200,000 .. 500,000",268,0,304,0,1499,1499,0,85,"English, French, Italian, German, Spanish - Spain, Simplified Chinese, Japanese, Portuguese - Brazil, Spanish - Latin America","Casual, Strategy","{'Board Game': 165, 'Strategy': 154, 'Casual': 149, 'Mystery': 147, 'Family Friendly': 140, 'Tabletop': 135, 'Detective': 133, 'Investigation': 130, 'Puzzle': 128, 'Crime': 127, 'Logic': 121, 'Singleplayer': 117, 'Card Game': 117, 'Turn-Based Strategy': 109, 'Puzzle-Platformer': 106, '2D': 101, 'PvP': 100, 'Trading Card Game': 100, '3D': 99, '4 Player Local': 98}"
259,33210,Dawn of Discovery,"Blue Byte, Related Designs",Ubisoft,,373,41,0,"200,000 .. 500,000",154,0,231,0,0,0,0,12,"English, French, Spanish - Spain","Simulation, Strategy","{'Strategy': 66, 'City Builder': 58, 'Simulation': 52, 'RTS': 19, 'Medieval': 19, 'Economy': 16, 'Trading': 15, 'Singleplayer': 14, 'Sandbox': 11, 'Multiplayer': 6, 'Resource Management': 5}"
260,804270,Chex Quest HD,"Team Chex Quest HD, Flight School Studio",General Mills,,1482,339,0,"200,000 .. 500,000",0,0,0,0,0,0,0,2,English,"Action, Free to Play, Indie","{'Free to Play': 117, 'Action': 109, 'Indie': 86, 'FPS': 66, 'Retro': 46, 'Cult Classic': 42, 'Cartoony': 36, 'Family Friendly': 35, 'Remake': 34, 'Aliens': 34, ""1990's"": 33, 'Funny': 28, 'Parody ': 24, 'Shooter': 21, 'First-Person': 13, 'Multiplayer': 12, 'Singleplayer': 12, 'Sci-fi': 10, 'Survival Horror': 6}"
261,870200,Juno: New Origins,"Jundroo, LLC","Jundroo, LLC",,1886,217,0,"200,000 .. 500,000",212,0,339,0,1999,1999,0,231,English,"Indie, Simulation","{'Building': 663, 'Science': 636, 'Space Sim': 635, 'Programming': 619, 'Flight': 605, 'Jet': 598, 'Education': 582, 'Base-Building': 565, 'Realistic': 540, 'Physics': 536, 'Level Editor': 536, 'Sandbox': 533, 'Space': 533, 'Open World': 531, 'Indie': 528, 'Moddable': 522, 'Automation': 517, 'Exploration': 513, 'Replay Value': 510, 'Singleplayer': 496}"
262,248310,Freedom Planet,GalaxyTrail,GalaxyTrail,,4231,213,0,"200,000 .. 500,000",642,0,430,0,1499,1499,0,8,"English, French, German, Spanish - Spain, Japanese, Korean","Action, Indie","{'Platformer': 293, 'Action': 214, 'Great Soundtrack': 214, 'Female Protagonist': 207, '2D': 201, 'Indie': 196, 'Retro': 173, 'Pixel Graphics': 171, 'Fast-Paced': 113, 'Singleplayer': 92, 'Adventure': 86, 'Kickstarter': 82, 'Difficult': 73, 'Cute': 69, 'Anime': 67, 'Classic': 60, 'Side Scroller': 57, 'Story Rich': 43, 'Aliens': 39, 'Funny': 36}"
263,382050,Eon Altar,Flying Helmet Games,Flying Helmet Games,,632,103,0,"200,000 .. 500,000",453,0,498,0,499,499,0,3,English,"Action, Adventure, Indie, RPG","{'RPG': 98, 'Adventure': 72, 'Action': 71, 'Local Co-Op': 66, '4 Player Local': 51, 'Indie': 47, 'Turn-Based Combat': 44, 'Episodic': 42, 'Co-op': 41, 'Fantasy': 38, 'Magic': 38, 'Isometric': 38, 'CRPG': 37, 'Dark Fantasy': 37, 'Atmospheric': 34, 'Female Protagonist': 34, 'Loot': 34, 'Story Rich': 34, 'Local Multiplayer': 28, 'Class-Based': 25}"
264,726830,Vacation Simulator,Owlchemy Labs,Owlchemy Labs,,764,73,0,"100,000 .. 200,000",200,0,149,0,2999,2999,0,27,"English, French, German, Japanese, Korean, Spanish - Latin America","Action, Adventure, Simulation","{'Simulation': 70, 'VR': 62, 'Action': 55, 'Adventure': 55, 'Funny': 36, 'Casual': 29, 'Family Friendly': 29, 'Colorful': 23, 'Cute': 21, 'First-Person': 17, 'Open World': 11, 'Singleplayer': 6, 'Comedy': 5, 'Sandbox': 5, 'VR Only': 1}"
265,1146300,Land of War - The Beginning,MS GAMES,MS GAMES SP. Z O.O.,,291,280,0,"200,000 .. 500,000",0,0,0,0,999,1999,50,7,"English, Polish, French, German, Spanish - Spain, Russian","Action, Adventure","{'Shooter': 177, 'Action': 169, 'World War II': 167, 'FPS': 166, 'Adventure': 160, 'Singleplayer': 158, 'Realistic': 152, 'Atmospheric': 149, 'Strategy': 147, 'Violent': 145, 'Old School': 131, 'Wargame': 128, 'Historical': 124, 'Combat': 108, 'Exploration': 106, 'First-Person': 99, 'War': 92, 'Stealth': 85, 'Military': 84, 'Flight': 80}"
266,1092710,Hello Neighbor Alpha 1,Dynamic Pixels,tinyBuild,,1773,150,0,"200,000 .. 500,000",38,8,36,8,0,0,0,27,English,"Adventure, Indie, Strategy","{'Cartoony': 392, 'Horror': 367, 'Survival Horror': 357, 'Investigation': 354, '3D Platformer': 350, 'Sandbox': 346, 'Difficult': 343, 'Stealth': 341, 'First-Person': 332, '3D': 325, 'Story Rich': 317, 'Detective': 308, 'Surreal': 301, 'Puzzle': 301, 'Action': 299, 'Procedural Generation': 298, 'Physics': 279, 'Thriller': 276, 'Psychedelic': 261, 'Mystery': 251}"
267,453980,Airstrike HD,Fifth Dimension Company,Fifth Dimension Company,,205,177,0,"100,000 .. 200,000",237,0,260,0,199,199,0,0,"English, German, Spanish - Spain, Simplified Chinese, Russian","Casual, Indie","{'Indie': 87, 'Casual': 40, 'Arcade': 7}"
268,248710,Iesabel,,Forever Entertainment S. A.,,226,516,0,"200,000 .. 500,000",939,0,1816,0,499,499,0,0,"English, French, Italian, German, Spanish - Spain, Polish, Russian",,"{'RPG': 49, 'Action': 45, 'Indie': 38, 'Hack and Slash': 31, 'Action RPG': 18, 'Co-op': 8, 'Singleplayer': 7}"
269,1970610,Duterra,Omega Gaming LLC,Omega Gaming LLC,,1,0,0,"200,000 .. 500,000",0,0,0,0,899,899,0,0,English,"Action, Adventure, RPG, Early Access","{'Early Access': 378, 'Action RPG': 343, 'Isometric': 337, 'Retro': 333, 'Action': 332, 'Medieval': 328, 'RPG': 325, 'Choices Matter': 322, 'Adventure': 317, '2.5D': 288, 'Hack and Slash': 278, 'CRPG': 267, 'Third Person': 255, 'Loot': 243, 'Crafting': 230, '3D': 215, 'Atmospheric': 213, 'Economy': 196, 'Historical': 178, 'Lore-Rich': 159}"
270,685310,Transport Defender,Coconut Shavers,Coconut Shavers,,312,82,0,"200,000 .. 500,000",567,0,662,0,0,0,0,48,"English, Russian","Casual, Free to Play, Strategy","{'Free to Play': 47, 'Casual': 40, 'Strategy': 37, 'Clicker': 37, 'Idler': 7}"
271,640150,Tale of Toast,Toasty Leaf AB,Toasty Leaf AB,,389,362,0,"200,000 .. 500,000",29,0,31,0,0,0,0,0,English,"Adventure, Free to Play, Indie, RPG, Early Access","{'Free to Play': 59, 'Multiplayer': 49, 'RPG': 43, 'MMORPG': 36, 'Early Access': 35, 'Adventure': 34, 'Open World': 27, 'Indie': 25, 'Massively Multiplayer': 24, 'PvP': 10, 'Anime': 8, 'Cute': 5}"
272,1421230,Syberia: The World Before - Prologue,Microids Studio Paris,Microids,,1034,357,0,"200,000 .. 500,000",66,0,82,0,0,0,0,1,"English, French, Italian, German, Spanish - Spain, Russian, Simplified Chinese, Traditional Chinese, Korean, Japanese, Dutch, Polish, Portuguese - Brazil",Adventure,"{'Adventure': 78, 'Puzzle': 50, 'Exploration': 46, 'Point & Click': 45, 'Visual Novel': 40, 'Choose Your Own Adventure': 33, 'Investigation': 33, 'Third Person': 28, 'Linear': 25, 'Narration': 23, 'Choices Matter': 22, 'Singleplayer': 21, 'Free to Play': 9, 'Steampunk': 9, 'Female Protagonist': 7}"
273,656610,Red Wake Carnage,Racing Bros,ANPA.US,,165,151,0,"200,000 .. 500,000",194,37,219,37,99,99,0,0,English,"Action, Indie","{'Action': 24, 'Indie': 23, 'Violent': 5}"
274,1043260,Gladiator Guild Manager,Entertainment Forge,"GrabTheGames, Gamera Games, UpgradePoint",,1531,294,0,"200,000 .. 500,000",401,0,636,0,799,999,20,84,"English, French, Italian, German, Spanish - Spain, Czech, Japanese, Korean, Polish, Portuguese - Portugal, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Turkish","Indie, Simulation, Strategy, Early Access","{'Auto Battler': 590, 'Strategy': 577, 'Strategy RPG': 570, 'Rogue-lite': 570, 'Tactical': 568, 'Rogue-like': 558, 'RPG': 554, 'Indie': 552, 'Turn-Based Strategy': 547, 'Replay Value': 542, 'Early Access': 535, 'Tactical RPG': 534, 'Management': 530, 'Base-Building': 521, 'Resource Management': 507, 'Pixel Graphics': 506, 'Medieval': 503, 'Turn-Based Tactics': 495, 'Singleplayer': 440, 'Trading': 435}"
275,9030,QUAKE Mission Pack 2: Dissolution of Eternity,Rogue Entertainment,id Software,,300,27,0,"200,000 .. 500,000",2,0,2,0,0,0,0,1,English,Action,"{'Action': 42, 'FPS': 25, 'Shooter': 17, 'Classic': 15, 'First-Person': 11, 'Horror': 6}"
276,108110,Starpoint Gemini,Little Green Men Games,Little Green Men Games,,46,92,0,"200,000 .. 500,000",0,0,0,0,1399,1399,0,1,"English, German","RPG, Simulation","{'RPG': 49, 'Simulation': 49, 'Space': 27, 'Sci-fi': 19, 'Space Sim': 14, 'Indie': 10}"
277,359310,Evoland 2,Shiro Games,Shiro Unlimited,,3293,469,0,"200,000 .. 500,000",275,0,304,0,1999,1999,0,5,"English, French, German","Action, Adventure, Indie, RPG","{'RPG': 148, 'Adventure': 121, 'Indie': 88, 'Action': 77, 'Retro': 75, 'Pixel Graphics': 70, 'Singleplayer': 69, 'Story Rich': 61, '2D': 49, 'Fantasy': 47, 'Time Travel': 45, 'JRPG': 34, 'Great Soundtrack': 33, 'Parody ': 32, 'Puzzle': 30, 'Platformer': 29, 'Funny': 22, 'Action RPG': 15, 'Comedy': 9, 'Atmospheric': 7}"
278,414120,Modbox,Modbox,Modbox,,188,28,0,"200,000 .. 500,000",475,0,475,0,1499,1499,0,0,English,"Action, Adventure, Casual, Indie, Simulation, Early Access","{'Moddable': 256, 'Sandbox': 249, 'Physics': 246, 'Multiplayer': 243, 'Programming': 242, 'Simulation': 233, 'VR': 231, 'Indie': 231, 'Early Access': 225, 'Singleplayer': 220, 'Building': 218, 'Open World': 209, 'Action': 209, 'First-Person': 197, 'Experimental': 186, 'FPS': 185, '3D': 180, 'Split Screen': 175, 'Third Person': 171, 'Free to Play': 163}"
279,853770,Maximum Action,George Mandell,Balloon Moose Games,,2881,324,0,"200,000 .. 500,000",156,0,129,0,1499,1499,0,7,English,"Action, Indie, Early Access","{'Action': 151, 'Gore': 148, 'Violent': 143, 'FPS': 141, 'Indie': 135, 'Retro': 135, 'Bullet Time': 131, 'Shooter': 126, 'Fast-Paced': 126, 'First-Person': 121, 'Old School': 119, 'Early Access': 116, 'Singleplayer': 113, 'Physics': 107, 'Level Editor': 100, 'Blood': 95, '1980s': 93, 'Sandbox': 91, 'Stylized': 88, ""1990's"": 85}"
280,300220,Victim of Xen,Barnes,Barnes,,267,170,0,"200,000 .. 500,000",156,0,177,0,999,999,0,0,English,"Adventure, Casual, RPG","{'RPGMaker': 63, 'RPG': 50, 'Adventure': 33, 'Casual': 31, 'Anime': 16, 'Indie': 14, 'JRPG': 9}"
281,414580,Uriel's Chasm 2: את,Rail Slave Games,KPL,,121,238,0,"200,000 .. 500,000",146,0,189,0,499,499,0,0,English,"Action, Adventure, Indie","{'Indie': 34, 'Action': 27, 'Adventure': 25, ""Shoot 'Em Up"": 17, 'Pixel Graphics': 5, 'Bullet Hell': 5}"
282,1972440,Shotgun King: The Final Checkmate,PUNKCAKE Delicieux,PUNKCAKE Delicieux,,3275,231,0,"100,000 .. 200,000",262,36,322,36,999,999,0,247,"English, French, Spanish - Spain, Simplified Chinese, Korean, Russian, Ukrainian, German, Japanese, Polish, Catalan","Action, Indie, Strategy","{'Chess': 547, 'Turn-Based Strategy': 476, 'Strategy': 464, 'Action Roguelike': 448, 'Arcade': 440, 'Rogue-like': 431, 'Tabletop': 431, 'Pixel Graphics': 415, 'Choices Matter': 406, 'Atmospheric': 386, 'Retro': 381, 'Action': 368, 'Shooter': 362, 'Rogue-lite': 347, 'Top-Down Shooter': 325, '2D': 316, 'Stylized': 283, 'Cartoon': 279, 'Turn-Based Tactics': 276, 'Top-Down': 251}"
283,467310,Rogue Port - Red Nightmare,Volens Nolens Games,Volens Nolens Games,,80,21,0,"200,000 .. 500,000",349,0,341,0,37,199,81,42,English,"Adventure, Indie, RPG","{'Adventure': 129, 'Indie': 123, 'RPG': 120, 'RPGMaker': 116, 'Fantasy': 111, 'Retro': 104, 'Family Friendly': 102, 'Modern': 96, 'Singleplayer': 91, 'Puzzle': 88, 'Open World': 83, 'Turn-Based': 75, 'Pixel Graphics': 68, '2D': 63, 'JRPG': 61, 'Top-Down': 48, 'Turn-Based Combat': 40, 'Great Soundtrack': 36}"
284,1157390,King Arthur: Knight's Tale,NeocoreGames,NeocoreGames,,3912,752,0,"200,000 .. 500,000",1103,469,1365,908,4499,4499,0,234,"English, French, German, Spanish - Spain, Hungarian, Polish, Portuguese - Brazil, Russian, Simplified Chinese","RPG, Strategy","{'Tactical RPG': 214, 'Turn-Based Tactics': 201, 'Dark Fantasy': 194, 'RPG': 191, 'Turn-Based Combat': 185, 'Choices Matter': 153, 'Grid-Based Movement': 151, 'Singleplayer': 143, 'Turn-Based': 142, 'Strategy': 141, 'Rogue-lite': 140, 'PvE': 140, 'Strategy RPG': 137, 'Turn-Based Strategy': 133, 'Medieval': 132, '3D': 125, 'Base-Building': 124, 'CRPG': 120, 'Isometric': 118, 'Mythology': 114}"
285,46560,Robin Hood: The Legend of Sherwood,Spellbound,Microids,,852,485,0,"100,000 .. 200,000",192,0,287,0,799,799,0,17,"English, French, German, Spanish - Spain",Strategy,"{'Strategy': 99, 'Stealth': 51, 'Isometric': 43, 'Medieval': 40, 'Tactical': 32, 'Singleplayer': 30, 'Adventure': 28, 'Historical': 27, 'Classic': 26, 'RPG': 24, 'Real Time Tactics': 24, 'Action': 9}"
286,63500,Swords and Soldiers HD,Ronimo Games,Ronimo Games,,734,206,0,"200,000 .. 500,000",84,0,33,0,599,599,0,5,"English, Dutch, French, German, Italian, Spanish - Spain","Action, Casual, Indie, Strategy","{'Strategy': 1163, 'Indie': 83, 'Casual': 79, '2D': 60, 'Action': 57, 'Tower Defense': 48, 'Cartoony': 39, 'Side Scroller': 35, 'Multiplayer': 27, 'Vikings': 6, 'Funny': 5, 'Singleplayer': 5}"
287,1176470,Terra Invicta,Pavonis Interactive,Hooded Horse,,3302,675,0,"200,000 .. 500,000",2623,1566,2294,1754,3999,3999,0,786,"English, French, Spanish - Spain, Japanese, Simplified Chinese, Traditional Chinese, German","Simulation, Strategy, Early Access","{'Strategy': 202, 'Simulation': 195, 'Grand Strategy': 194, '4X': 189, 'RTS': 186, 'Historical': 185, 'War': 179, 'Management': 176, 'Tactical': 170, 'Moddable': 168, 'Space': 162, 'Sandbox': 148, 'Military': 144, 'Sci-fi': 130, 'Singleplayer': 125, 'Real-Time with Pause': 117, 'Diplomacy': 108, 'Economy': 106, 'Political': 87, 'Early Access': 78}"
288,1199030,Tainted Grail: Conquest,Questline,Awaken Realms,,5603,512,0,"200,000 .. 500,000",780,0,907,0,1999,1999,0,81,"English, French, German, Polish, Russian, Simplified Chinese, Spanish - Latin America","Action, Indie, RPG","{'Deckbuilding': 213, 'Dark Fantasy': 212, 'Card Game': 209, 'Rogue-like': 202, 'Story Rich': 194, 'RPG': 177, 'Turn-Based': 174, 'Choices Matter': 170, 'Singleplayer': 164, 'Base-Building': 160, 'Indie': 153, 'CRPG': 146, 'Board Game': 144, 'Replay Value': 133, 'Rogue-lite': 132, 'Card Battler': 122, 'Isometric': 119, 'Turn-Based Combat': 112, 'Action': 102, 'Survival': 76}"
289,494150,The Thrill of the Fight - VR Boxing,Sealost Interactive LLC,Sealost Interactive LLC,,3229,152,0,"100,000 .. 200,000",145,80,61,87,999,999,0,29,English,"Action, Sports","{'Sports': 47, 'Action': 38, 'VR': 35, '3D Fighter': 34, 'Boxing': 25, 'Fighting': 20, 'Singleplayer': 5, 'VR Only': 1}"
290,735290,Genesis Noir,Feral Cat Den,Fellow Traveller,,1051,266,0,"200,000 .. 500,000",33,0,33,0,1499,1499,0,12,"English, French, German, Japanese, Portuguese - Brazil, Russian, Italian, Korean, Simplified Chinese, Spanish - Latin America, Traditional Chinese",Adventure,"{'Noir': 224, 'Point & Click': 208, 'Story Rich': 207, 'Exploration': 207, 'Puzzle': 200, 'Stylized': 192, 'Hand-drawn': 189, 'Surreal': 188, 'Atmospheric': 188, 'Space': 184, 'Adventure': 167, 'Beautiful': 102, 'Singleplayer': 102, 'Indie': 99, 'Puzzle-Platformer': 95, 'Great Soundtrack': 92, 'Soundtrack': 81, 'Animation & Modeling': 73, 'Sci-fi': 72, 'Platformer': 66}"
291,1457150,Leafling,Celtaria Productions,Celtaria Productions,,441,177,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0,English,"Action, Adventure, Free to Play, Indie, Massively Multiplayer, RPG, Early Access","{'JRPG': 177, 'MMORPG': 177, 'Hack and Slash': 171, 'Dungeon Crawler': 171, 'RPG': 168, 'Action RPG': 157, '2D': 148, 'Action': 143, 'Top-Down': 131, 'Pixel Graphics': 123, 'Fantasy': 107, 'Magic': 102, 'Medieval': 88, 'Massively Multiplayer': 86, 'Co-op': 78, 'Free to Play': 57, 'Multiplayer': 52, 'Online Co-Op': 30, 'Adventure': 26, 'Early Access': 23}"
